# Description : Répartition par année scolaire (depuis 2017) des étudiants ayant bénéficié de la bourse Mermoz pour une mobilité internationale.
# Ce dispositif permet aux étudiants inscrits dans un établissement d'enseignement supérieur en Région Hauts-de-France de :
# - suivre un stage en entreprise ou autre organisme (ONG, association, etc.)
# - suivre à l'étranger un parcours de formation en enseignement supérieur
# - bénéficier d’une expérience dans un laboratoire de recherche à l’étranger (Master 2, doctorat)
# - renforcer ou initier des collaborations entre établissements régionaux et étrangers
# - développer le rayonnement international de la région.
# Plus d'informations : https://guide-aides.hautsdefrance.fr/dispositif997
#
# Thématique(s) : FORMATION
# Mots-Clés : AIDE REGIONALE, ETUDIANT, MOBILITE, INTERNATIONAL, FINANCEMENT, PARTICULIER, MERMOZ, UNIVERSITE, ENSEIGNEMENT SUPERIEUR, REGION32
# Mots-Clés de lieu : HAUTS-DE-FRANCE, SOMME, AISNE, NORD, OISE, PAS DE CALAIS
# Conditions d'utilisation : Utilisation libre sous réserve de mentionner la source (a minima le nom du producteur) et la date de sa dernière mise à jour
# Données ouvertes : oui
# Source : Extrait d'une base régionale à partir des dossiers retenus.
# Champs extraits : année de campagne, commune et établissement d'enseignement, diplôme préparé, type de mobilité, pays de destination, ville d'origine, nombre de semaines financés par l'aide Mermoz.
# Attention : données par année scolaire (septembre à juin)
# Date de création : 2024-04-12
# Date de mise à jour des données : 2024-10-14
# Date de mise à jour de la fiche : 2025-03-04
# Fréquence de mise à jour : Une fois par an
# Langue : Français

Campagne,Civilité,Etablissement d'origine,COD_INSEE_ETS,COMMUNE_ETS,Diplome préparé,Type_mobilité,COD_PAYS,Destination,INSEE Commune ou Code_pays,Adresse_commune,Nb Semaines Financées
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,USA,ETATS-UNIS,59350,LILLE,15
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,VNM,VIET NAM,02381,HIRSON,"12,14"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,VNM,VIET NAM,92071,SCEAUX,"12,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,VNM,VIET NAM,59178,DOUAI,"12,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,VNM,VIET NAM,86177,NEUVILLE DE POITOU,"12,29"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Doctorat/Thèse,Séjour de recherche,CAN,CANADA,59350,LILLE,"25,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Doctorat/Thèse,Séjour d'étude,CHL,CHILI,59398,MERIGNIES,13
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Doctorat/Thèse,Séjour d'étude,CHL,CHILI,59421,MOUVAUX,13
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Doctorat/Thèse,Séjour d'étude,CHN,CHINE,62041,ARRAS,6
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Doctorat/Thèse,Séjour d'étude,PER,PEROU,59110,BROUCKERQUE,"17,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,ARG,ARGENTINE,,HOFHEIM AM TAUNUS,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,BEL,BELGIQUE,59368,LA MADELEINE,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,CAN,CANADA,59581,STEENWERCK,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,CAN,CANADA,59636,WAMBRECHIES,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,CHL,CHILI,59009,VILLENEUVE D ASCQ,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,DEU,ALLEMAGNE,59017,ARMENTIERES,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,DEU,ALLEMAGNE,59328,LAMBERSART,"22,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,DEU,ALLEMAGNE,59350,LILLE,"25,72"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,ESP,ESPAGNE,59350,LILLE,"25,72"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,FIN,FINLANDE,59592,THUMERIES,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,GBR,ROYAUME-UNI,59056,BEAUCAMPS LIGNY,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,GBR,ROYAUME-UNI,59202,ERQUINGHEM LYS,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,GRC,GRECE,59152,COMINES,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,GRC,GRECE,59650,WATTRELOS,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,HUN,HONGRIE,59350,LILLE,"16,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,IDN,INDONESIE,59350,LILLE,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,ITA,ITALIE,59022,ATTICHES,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,JPN,JAPON,59009,VILLENEUVE D ASCQ,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,JPN,JAPON,59582,STRAZEELE,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,NOR,NORVEGE,59009,VILLENEUVE D ASCQ,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,NOR,NORVEGE,60159,COMPIEGNE,13
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,ROU,ROUMANIE,49007,ANGERS,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Séjour d'étude,ROU,ROUMANIE,59599,TOURCOING,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Stage,BEL,BELGIQUE,59350,HELLEMMES LILLE,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Stage,CAN,CANADA,60693,VILLESELVE,11
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,DUT,Stage,ESP,ESPAGNE,59009,VILLENEUVE D ASCQ,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,ARG,ARGENTINE,59350,LILLE,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,ARG,ARGENTINE,59410,MONS EN BAROEUL,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,BEL,BELGIQUE,72154,LA FLECHE,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,BGR,BULGARIE,33069,LE BOUSCAT,"25,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,CAN,CANADA,27537,ST ETIENNE DU VAUVRAY,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,CAN,CANADA,,CASABLANCA,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,CAN,CANADA,59019,ARTRES,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,CAN,CANADA,59560,SECLIN,"15,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,CAN,CANADA,59650,WATTRELOS,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,CAN,CANADA,62178,BRUAY LA BUISSIERE,"15,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,CHN,CHINE,02138,BUZANCY,19
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,CHN,CHINE,59009,VILLENEUVE D ASCQ,"19,29"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,CHN,CHINE,59350,LILLE,"24,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,CZE,TCHEQUE (REPUBLIQUE),59173,DEULEMONT,"18,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,DEU,ALLEMAGNE,59350,LILLE,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,DEU,ALLEMAGNE,59361,LOURCHES,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,DEU,ALLEMAGNE,95210,ENGHIEN LES BAINS,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,59208,ESCOBECQUES,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,59350,LILLE,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,59356,LOMPRET,"20,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,62132,BILLY BERCLAU,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,62383,GOUY SOUS BELLONNE,"20,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,FIN,FINLANDE,59410,MONS EN BAROEUL,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,GBR,ROYAUME-UNI,92035,LA GARENNE COLOMBES,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,GBR,ROYAUME-UNI,38486,SEYSSINS,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,GBR,ROYAUME-UNI,59317,HOUPLINES,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,GBR,ROYAUME-UNI,72231,PARIGNE L EVEQUE,"18,14"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,GRC,GRECE,59327,LALLAING,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,GRC,GRECE,59586,TEMPLEUVE,"19,14"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,HRV,CROATIE,59009,VILLENEUVE D ASCQ,"25,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,IRL,"IRLANDE, ou EIRE",59193,EMMERIN,"20,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,IRL,"IRLANDE, ou EIRE",59507,RONCHIN,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,ITA,ITALIE,37261,TOURS,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,ITA,ITALIE,59512,ROUBAIX,
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,JPN,JAPON,14645,ST PIERRE AZIF,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,KOR,COREE (REPUBLIQUE DE),28134,DREUX,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,LBN,LIBAN,26108,CREST,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,LBN,LIBAN,59032,AULNOY LEZ VALENCIENNES,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,MEX,MEXIQUE,59350,LILLE,"19,29"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,NLD,PAYS-BAS,59124,CAMPHIN EN PEVELE,"20,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,PER,PEROU,26206,MONTMEYRAN,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,POL,POLOGNE,59328,LAMBERSART,"23,29"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,PRT,PORTUGAL,59350,HELLEMMES LILLE,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,SVK,SLOVAQUIE,59051,LA BASSEE,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,SVN,SLOVENIE,62119,BETHUNE,"17,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,SWE,SUEDE,62582,MONCHY LE PREUX,"19,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,USA,ETATS-UNIS,59210,ESQUELBECQ,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Stage,BEL,BELGIQUE,59599,TOURCOING,"14,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Stage,CAN,CANADA,59350,LILLE,"12,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Stage,ESP,ESPAGNE,59220,FACHES THUMESNIL,"15,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Stage,MLT,MALTE,59350,LILLE,12
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Licence universitaire/Ecole,Stage,SGP,SINGAPOUR,59512,ROUBAIX,12
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour de recherche,CAN,CANADA,59350,LILLE,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,CAN,CANADA,35059,LA CHAPELLE DES FOUGERETZ,"15,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,CHE,SUISSE,62744,STE CATHERINE,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,CHN,CHINE,59350,LILLE,"25,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,CHN,CHINE,59512,ROUBAIX,"21,29"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,CHN,CHINE,59560,SECLIN,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,DEU,ALLEMAGNE,,LEIPZIG,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,DEU,ALLEMAGNE,59009,VILLENEUVE D ASCQ,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,DEU,ALLEMAGNE,59183,DUNKERQUE,"15,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,22391,YVIGNAC LA TOUR,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,59080,BEUVRY LA FORET,"23,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,59350,LILLE,"19,29"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,59356,LOMPRET,"21,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,59360,LOOS,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,61229,LOISAIL,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,62736,SAILLY SUR LA LYS,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,GBR,ROYAUME-UNI,29105,LANDIVISIAU,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,GBR,ROYAUME-UNI,37214,ST CYR SUR LOIRE,"14,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,ITA,ITALIE,45068,CHALETTE SUR LOING,"15,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,ITA,ITALIE,53147,MAYENNE,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,ITA,ITALIE,62645,OYE PLAGE,"15,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,KHM,CAMBODGE,59279,HALLUIN,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,MEX,MEXIQUE,35123,GOVEN,24
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,NLD,PAYS-BAS,59286,HAUBOURDIN,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,POL,POLOGNE,59143,LA CHAPELLE D ARMENTIERES,18
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,ROU,ROUMANIE,59273,GRAVELINES,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,ROU,ROUMANIE,59328,LAMBERSART,"12,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,ROU,ROUMANIE,69050,CHATILLON,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,SEN,SENEGAL,13038,FONTVIEILLE,"17,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,SWE,SUEDE,14663,ST VIGOR LE GRAND,"21,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Séjour d'étude,USA,ETATS-UNIS,22093,LAMBALLE,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,ARG,ARGENTINE,59350,LILLE,"24,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,AUS,AUSTRALIE,62894,WIMILLE,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,BEL,BELGIQUE,59009,VILLENEUVE D ASCQ,0
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,BEL,BELGIQUE,59051,LA BASSEE,"17,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,BEL,BELGIQUE,59268,LA GORGUE,"24,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,BEL,BELGIQUE,59350,HELLEMMES LILLE,0
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,BEL,BELGIQUE,62464,HULLUCH,12
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CAN,CANADA,13046,GREASQUE,"25,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CAN,CANADA,34108,FRONTIGNAN,"21,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CAN,CANADA,59163,CROIX,"18,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CAN,CANADA,59279,HALLUIN,"21,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CAN,CANADA,59350,LILLE,"23,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CAN,CANADA,62849,VERTON,"19,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CHE,SUISSE,59129,CAPPELLE EN PEVELE,"17,29"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CHE,SUISSE,59220,FACHES THUMESNIL,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CHE,SUISSE,59350,LILLE,"12,86"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CHL,CHILI,59350,HELLEMMES LILLE,"20,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,DEU,ALLEMAGNE,73225,ST BALDOPH,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,ECU,EQUATEUR,78688,VOISINS LE BRETONNEUX,"21,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,ESP,ESPAGNE,59350,LILLE,0
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,ESP,ESPAGNE,59512,ROUBAIX,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,GBR,ROYAUME-UNI,62510,LIEVIN,"20,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,IDN,INDONESIE,59009,VILLENEUVE D ASCQ,"25,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,IRL,"IRLANDE, ou EIRE",36018,LE BLANC,25
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,IRL,"IRLANDE, ou EIRE",59274,LA GROISE,"23,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,JPN,JAPON,83062,LA GARDE,12
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,MAR,MAROC,59350,HELLEMMES LILLE,"17,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,MUS,MAURICE,70427,PURGEROT,26
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,MYS,MALAISIE,59512,ROUBAIX,"21,14"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,NLD,PAYS-BAS,60670,VERNEUIL EN HALATTE,"17,29"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,PHL,PHILIPPINES,59410,MONS EN BAROEUL,"12,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,RUS,RUSSIE,59268,LA GORGUE,12
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,SAU,ARABIE SAOUDITE,51346,MAREUIL LE PORT,"25,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,SGP,SINGAPOUR,29189,PLOUGASTEL DAOULAS,"22,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,UKR,UKRAINE,02684,ST MICHEL,"22,43"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,USA,ETATS-UNIS,72252,REQUEIL,"16,71"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,VNM,VIET NAM,59299,HEM,"12,57"
MERMOZ19,Monsieur,UNIVERSITE DE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,VNM,VIET NAM,59350,LILLE,"38,58"
